date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-07-22,84.7875,84.9533,84.4362,84.6974,7139681,7139681,0.144151,0.17,84.6571,"Jul 22, 16",0.03251863040184133
2016-07-25,84.2109,84.3461,82.6703,83.0667,10845892,10845892,-1.6307,-1.925,83.1862,"Jul 25, 16",0.012639293720948087
2016-07-26,82.5532,82.9136,82.0847,82.4631,12143539,12143539,-0.603631,-0.727,82.4706,"Jul 26, 16",0.005281001195905388
2016-07-27,82.4451,82.7109,81.6523,81.9045,10037885,10037885,-0.558583,-0.677,82.0182,"Jul 27, 16",-0.001528710872498919
2016-07-28,81.5712,81.7423,80.7333,81.2648,12439249,12439249,-0.639667,-0.781,81.1863,"Jul 28, 16",-0.009327086830533793
2016-07-29,78.9314,80.1927,77.589,80.1387,23928098,23928098,-1.1262,-1.386,79.3863,"Jul 29, 16",-0.023055007990988627
2016-08-01,79.3549,79.4179,77.1115,77.3548,22908390,22908390,-2.7839,-3.474,77.8077,"Aug 1, 16",-0.056992633174001196
2016-08-02,77.8863,78.6701,77.1025,78.4179,18919157,18919157,1.0631,1.374,77.7744,"Aug 2, 16",-0.04403272465283994
2016-08-03,78.3908,78.8233,78.0215,78.8233,14632941,14632941,0.405424,0.517,78.4912,"Aug 3, 16",-0.03909062427236891
2016-08-04,78.8323,78.9674,78.4089,78.8143,13451350,13451350,-0.00901,-0.011,78.6792,"Aug 4, 16",-0.039200340363696594
2016-08-05,79.0395,79.1296,78.517,78.8864,9617289,9617289,0.072076,0.091,78.8221,"Aug 5, 16",-0.03832139256539387
2016-08-08,79.3278,80.0846,79.3098,79.8143,10492709,10492709,0.927969,1.176,79.7496,"Aug 8, 16",-0.027009663549510544
2016-08-09,79.8414,79.9675,79.4449,79.9134,9654554,9654554,0.099065,0.124,79.7396,"Aug 9, 16",-0.025801567477224795
2016-08-10,79.7589,79.8861,78.1507,78.5141,12714814,12714814,-1.3993,-1.751,78.7768,"Aug 10, 16",-0.04285998154331529
2016-08-11,78.7685,79.2955,78.3778,78.7958,11616032,11616032,0.281674,0.359,78.8917,"Aug 11, 16",-0.03942586788475907
2016-08-12,79.0139,79.9407,78.9593,79.8225,9986924,9986924,1.0267,1.303,79.6891,"Aug 12, 16",-0.02690969999963419
2016-08-15,80.3405,80.4131,79.6317,79.7862,6432580,6432580,-0.036343,-0.046,79.896,"Aug 15, 16",-0.027352221567989284
2016-08-16,79.8044,80.1223,79.3864,79.8861,6817932,6817932,0.099947,0.125,79.7822,"Aug 16, 16",-0.026134372954252034
2016-08-17,79.8861,80.1224,79.6499,80.0588,7104565,7104565,0.172639,0.216,79.9214,"Aug 17, 16",-0.02402904306844203
2016-08-18,80.3041,80.8129,80.0679,80.7857,10342730,10342730,0.726898,0.908,80.505,"Aug 18, 16",-0.015167640092210185
2016-08-19,80.5313,80.6312,79.768,79.7771,8615269,8615269,-1.0086,-1.248,80.0581,"Aug 19, 16",-0.02746315672699825
2016-08-22,79.3319,80.0497,78.9094,79.9497,8235406,8235406,0.172638,0.216,79.7232,"Aug 22, 16",-0.025359045908869702
2016-08-23,79.8134,79.977,79.559,79.7044,6514786,6514786,-0.245327,-0.307,79.728,"Aug 23, 16",-0.028349418931389543
2016-08-24,79.5045,80.1042,79.3682,79.977,7985437,7985437,0.272585,0.342,79.8619,"Aug 24, 16",-0.025026240431842463
2016-08-25,79.977,79.9861,79.2683,79.4682,6935261,6935261,-0.508826,-0.636,79.47,"Aug 25, 16",-0.03122885679490042
2016-08-26,79.6226,80.0588,79.0502,79.2955,6474424,6474424,-0.172639,-0.217,79.4391,"Aug 26, 16",-0.033334186680710254
2016-08-29,79.0866,79.8861,79.0866,79.8134,7027164,7027164,0.517914,0.653,79.733,"Aug 29, 16",-0.02702063515864333
2016-08-30,79.8407,80.186,79.3819,79.5227,6441118,6441118,-0.290759,-0.364,79.6496,"Aug 30, 16",-0.030564464908527225
2016-08-31,79.1774,79.241,78.3415,79.1774,12491437,12491437,-0.345276,-0.434,78.9674,"Aug 31, 16",-0.0347739056124656
2016-09-01,78.7958,78.9048,78.2234,78.9048,8434729,8434729,-0.272587,-0.344,78.6002,"Sep 1, 16",-0.038097084112012854
2016-09-02,79.4318,79.5772,78.9872,79.4318,7099643,7099643,0.527002,0.668,79.3721,"Sep 2, 16",-0.0316725974309368
2016-09-06,79.8134,80.5403,79.6499,80.4767,9851167,9851167,1.0449,1.315,80.2295,"Sep 6, 16",-0.018934559227793815
2016-09-07,80.5494,80.5676,79.9316,80.1769,7470375,7470375,-0.299846,-0.373,80.1712,"Sep 7, 16",-0.022589324136686677
2016-09-08,80.4586,81.2036,79.9952,80.9129,9579545,9579545,0.735986,0.918,80.7518,"Sep 8, 16",-0.013616986001445869
2016-09-09,80.5585,80.5585,78.8685,78.9048,12820202,12820202,-2.0081,-2.482,79.4596,"Sep 9, 16",-0.038097084112012854
2016-09-12,78.8503,79.6953,78.714,79.3137,10889025,10889025,0.40888,0.518,79.207,"Sep 12, 16",-0.03311231636269215
2016-09-13,78.5596,78.5686,77.3056,77.4238,13214321,13214321,-1.8899,-2.383,77.6941,"Sep 13, 16",-0.05615147647382233
2016-09-14,77.2693,77.9871,76.5651,76.8695,13957013,13957013,-0.554262,-0.716,77.1374,"Sep 14, 16",-0.06290876863192563
2016-09-15,76.9331,77.8236,76.7968,77.3056,9251913,9251913,0.43614,0.567,77.3201,"Sep 15, 16",-0.057592414473259135
2016-09-16,76.7877,77.2784,75.9245,76.3516,21538409,21538409,-0.954053,-1.234,76.5624,"Sep 16, 16",-0.06922232015399254
2016-09-19,76.8513,76.8877,76.1517,76.1699,7929097,7929097,-0.181727,-0.238,76.4672,"Sep 19, 16",-0.07143736613113023
2016-09-20,76.079,76.2789,74.9977,74.9977,17521975,17521975,-1.1721,-1.539,75.5628,"Sep 20, 16",-0.08572727749271916
2016-09-21,75.2522,75.9791,74.7888,75.6883,15055917,15055917,0.690552,0.921,75.3404,"Sep 21, 16",-0.07730839608484223
2016-09-22,76.5787,76.8241,75.761,75.9064,10738519,10738519,0.21807,0.288,76.0672,"Sep 22, 16",-0.07464960947166817
2016-09-23,75.125,76.606,75.0432,75.8246,12667106,12667106,-0.081777,-0.108,75.9098,"Sep 23, 16",-0.07564680683506861
2016-09-26,75.8882,76.7786,75.3521,75.4702,10860320,10860320,-0.354364,-0.467,75.6694,"Sep 26, 16",-0.07996718269801611
2016-09-27,75.0432,75.7246,74.7706,75.6338,9595020,9595020,0.163554,0.217,75.4008,"Sep 27, 16",-0.07797278797121543
2016-09-28,75.8337,79.2592,75.7246,78.9593,28117871,28117871,3.3256,4.397,78.0519,"Sep 28, 16",-0.03743269222563966
2016-09-29,79.0229,79.2319,77.8463,78.5596,19082873,19082873,-0.399793,-0.506,78.4973,"Sep 29, 16",-0.042305305748269774
2016-09-30,78.9048,79.7862,78.7322,79.3046,15961506,15961506,0.745069,0.948,79.3151,"Sep 30, 16",-0.03322325152170129
2016-10-03,78.9957,79.2319,78.6322,79.0956,7111178,7111178,-0.208983,-0.264,78.9307,"Oct 3, 16",-0.03577110297586603
2016-10-04,79.3955,79.5045,78.2052,78.3687,8222033,8222033,-0.726897,-0.919,78.5551,"Oct 4, 16",-0.04463250595209788
2016-10-05,78.8957,79.2047,78.7776,79.0502,8796215,8796215,0.681468,0.87,79.0209,"Oct 5, 16",-0.03632455970323009
2016-10-06,79.2774,79.4773,78.5414,79.0866,7718259,7718259,0.036344,0.046,79.0979,"Oct 6, 16",-0.03588081906719372
2016-10-07,79.0048,79.4137,78.5232,78.814,6614908,6614908,-0.272587,-0.345,78.8986,"Oct 7, 16",-0.03920399756674097
2016-10-10,79.5409,80.5676,79.5136,80.3586,10060038,10060038,1.5447,1.96,80.3299,"Oct 10, 16",-0.020374278159549168
2016-10-11,80.0315,80.1315,79.3228,79.7226,9309029,9309029,-0.636037,-0.791,79.6947,"Oct 11, 16",-0.028127548613371443
2016-10-12,79.2501,79.7044,78.7504,79.1683,8172591,8172591,-0.554258,-0.695,79.2547,"Oct 12, 16",-0.03488484077147474
2016-10-13,78.4596,78.9312,77.6237,78.6504,9890258,9890258,-0.517918,-0.654,78.3621,"Oct 13, 16",-0.041198392293541664
2016-10-14,79.2228,79.5363,78.5777,78.6322,7991654,7991654,-0.018173,-0.023,78.8523,"Oct 14, 16",-0.041420262611559934
2016-10-17,78.5777,78.8594,78.2052,78.6322,7263061,7263061,0,0,78.5195,"Oct 17, 16",-0.041420262611559934
2016-10-18,79.2047,79.3501,78.4869,78.8412,5429319,5429319,0.208985,0.266,78.8284,"Oct 18, 16",-0.038872411157395016
2016-10-19,79.2228,79.8225,78.9412,79.2047,9373416,9373416,0.36345,0.461,79.3382,"Oct 19, 16",-0.034441100135438364
2016-10-20,78.8594,79.5045,78.6868,79.241,6866873,6866873,0.036344,0.046,79.16,"Oct 20, 16",-0.033998578567083444
2016-10-21,78.5232,78.8867,77.8676,78.7049,10736170,10736170,-0.536087,-0.677,78.4115,"Oct 21, 16",-0.04053400040716864
2016-10-24,78.814,79.341,78.2052,78.9684,8354850,8354850,0.263501,0.335,78.8506,"Oct 24, 16",-0.037321757066630525
2016-10-25,78.7504,79.6408,78.6868,78.7958,6835886,6835886,-0.172639,-0.219,78.9819,"Oct 25, 16",-0.03942586788475907
2016-10-26,78.3687,79.4591,78.0962,79.132,8488064,8488064,0.336191,0.427,78.9007,"Oct 26, 16",-0.03532736233982966
2016-10-27,79.3046,79.6499,78.8685,78.9775,9071099,9071099,-0.154466,-0.195,79.2286,"Oct 27, 16",-0.037210821907621386
2016-10-28,77.4874,78.4687,76.4515,77.0331,19072186,19072186,-1.9445,-2.462,77.432,"Oct 28, 16",-0.06091437390512476
2016-10-31,76.2153,76.6878,75.4066,75.7065,16663771,16663771,-1.3266,-1.722,75.8629,"Oct 31, 16",-0.07708652576682395
2016-11-01,75.87,76.2516,75.661,76.0063,13050607,13050607,0.299845,0.396,75.9178,"Nov 1, 16",-0.0734317608579311
2016-11-02,75.6883,76.2153,75.3612,75.8246,11226097,11226097,-0.181725,-0.239,75.8196,"Nov 2, 16",-0.07564680683506861
2016-11-03,76.0336,76.2153,75.4611,76.0154,8836546,8836546,0.190811,0.252,75.9023,"Nov 3, 16",-0.07332082569892195
2016-11-04,75.9881,76.6242,75.1976,75.9336,13877124,13877124,-0.081776,-0.108,75.8846,"Nov 4, 16",-0.0743180230623224
2016-11-07,76.7696,77.66,76.6881,77.6418,13576246,13576246,1.7082,2.25,77.3855,"Nov 7, 16",-0.053493908928329725
2016-11-08,77.6693,78.6777,77.4493,78.201,9735164,9735164,0.559163,0.72,78.1819,"Nov 8, 16",-0.04667688245383701
2016-11-09,77.046,79.4843,76.6885,79.0627,15901269,15901269,0.861669,1.102,78.3579,"Nov 9, 16",-0.03617217624305273
2016-11-10,78.751,80.6577,78.5218,79.796,14106227,14106227,0.733334,0.928,79.99,"Nov 10, 16",-0.027232752935210106
2016-11-11,79.3193,79.5027,77.816,78.531,13812176,13812176,-1.265,-1.585,78.4152,"Nov 11, 16",-0.04265395910515546
2016-11-14,78.1918,78.5127,77.2981,78.1735,12607502,12607502,-0.3575,-0.455,77.8909,"Nov 14, 16",-0.047012126066227
2016-11-15,78.6227,79.8052,78.6227,79.5852,12883542,12883542,1.4117,1.806,79.4418,"Nov 15, 16",-0.0298025476076406
2016-11-16,79.5118,79.5485,78.4485,78.6043,8201169,8201169,-0.980835,-1.232,78.7785,"Nov 16, 16",-0.04176038249467576
2016-11-17,79.2368,79.6402,77.9352,78.1277,8200464,8200464,-0.476668,-0.606,78.4886,"Nov 17, 16",-0.047570459064316714
2016-11-18,78.1093,78.5127,77.761,78.1735,8457804,8457804,0.045835,0.059,78.1652,"Nov 18, 16",-0.047012126066227
2016-11-21,79.2368,79.466,78.9573,79.2827,8861469,8861469,1.1092,1.419,79.236,"Nov 21, 16",-0.03349022734393182
2016-11-22,79.466,79.9702,78.806,79.4568,9390248,9390248,0.174165,0.22,79.3188,"Nov 22, 16",-0.031367830510582076
2016-11-23,79.3285,79.8235,79.1178,79.6768,6061281,6061281,0.220001,0.277,79.5602,"Nov 23, 16",-0.02868588161146116
2016-11-25,79.4843,79.8785,79.3285,79.8602,5043042,5043042,0.183336,0.23,79.6565,"Nov 25, 16",-0.026450111483739366
2016-11-28,79.7043,79.8737,79.1727,79.2643,7449634,7449634,-0.595836,-0.746,79.5338,"Nov 28, 16",-0.03371453579731284
2016-11-29,78.3018,78.9023,77.9902,78.7418,9181096,9181096,-0.522502,-0.659,78.5807,"Nov 29, 16",-0.04008416443272514
2016-11-30,80.3002,80.841,79.9335,80.0252,22696209,22696209,1.2833,1.63,80.3164,"Nov 30, 16",-0.024438649809398767
2016-12-01,80.6485,81.1252,79.9702,79.9702,13005560,13005560,-0.054999,-0.069,80.5282,"Dec 1, 16",-0.025109137034178906
2016-12-02,79.9243,80.6577,79.3835,79.7868,9706646,9706646,-0.183334,-0.229,80.0262,"Dec 2, 16",-0.027344907161900703
2016-12-05,80.1077,80.5018,79.6768,80.1902,11741074,11741074,0.403333,0.506,80.1515,"Dec 5, 16",-0.02242718813505799
2016-12-06,79.9977,80.5477,79.4751,80.2635,11293620,11293620,0.073334,0.091,80.0819,"Dec 6, 16",-0.021533611524578288
2016-12-07,80.3277,80.8043,79.9335,80.731,11182628,11182628,0.467502,0.582,80.4102,"Dec 7, 16",-0.015834470113946297
2016-12-08,80.7127,81.446,80.346,80.9602,9086715,9086715,0.229166,0.284,80.935,"Dec 8, 16",-0.013040366988134783
2016-12-09,81.2535,81.5835,80.8318,81.5835,8021683,8021683,0.623334,0.77,81.3035,"Dec 9, 16",-0.005441918129852615
2016-12-12,82.6285,83.8752,82.6285,83.3985,15542076,15542076,1.815,2.225,83.3683,"Dec 12, 16",0.016684160287895034
2016-12-13,84.2327,85.4473,83.5727,84.8652,18829345,18829345,1.4667,1.759,84.6336,"Dec 13, 16",0.03456422597126174
2016-12-14,84.5719,84.581,82.656,83.0318,16325355,16325355,-1.8333,-2.16,83.5639,"Dec 14, 16",0.012213839100133076
2016-12-15,82.5918,83.3985,82.2802,83.316,11155111,11155111,0.284167,0.342,83.1044,"Dec 15, 16",0.015678429450724733
2016-12-16,83.8935,84.031,83.0868,83.5818,20560435,20560435,0.265834,0.319,83.5565,"Dec 16, 16",0.01891871134793537
2016-12-19,83.7652,83.9119,82.6835,82.8852,9674437,9674437,-0.696666,-0.834,82.9784,"Dec 19, 16",0.010426685879173322
2016-12-20,82.9677,83.2793,82.766,82.8943,7221041,7221041,0.009165,0.011,82.9801,"Dec 20, 16",0.010537621038182461
2016-12-21,83.1235,83.3252,82.6652,82.7568,7308044,7308044,-0.137501,-0.166,82.9478,"Dec 21, 16",0.008861402976231844
2016-12-22,82.5185,83.3252,82.5185,83.2977,8003106,8003106,0.540836,0.654,83.084,"Dec 22, 16",0.01545534006502517
2016-12-23,83.316,83.3802,82.9768,83.151,4266541,4266541,-0.146669,-0.176,83.15,"Dec 23, 16",0.013666967776383957
2016-12-27,83.261,83.5177,83.0318,83.1877,4960556,4960556,0.036669,0.044,83.2227,"Dec 27, 16",0.014114365615464712
2016-12-28,83.1235,83.5177,82.7385,82.7752,6745940,6745940,-0.412502,-0.496,82.9669,"Dec 28, 16",0.009085711429612864
2016-12-29,82.5918,83.0502,82.5277,82.821,6684661,6684661,0.045833,0.055,82.8165,"Dec 29, 16",0.009644044427702584
2016-12-30,82.5277,83.1418,82.5093,82.7385,9117830,9117830,-0.082499,-0.1,82.7699,"Dec 30, 16",0.008638313590532283
2017-01-03,83.3618,83.7285,82.6377,83.316,10360622,10360622,0.5775,0.698,83.1606,"Jan 3, 17",0.015678429450724733
2017-01-04,83.5268,83.5544,82.271,82.3993,9434240,9434240,-0.916669,-1.1,82.5592,"Jan 4, 17",0.004503236015160311
2017-01-05,82.6743,82.7752,81.0702,81.171,14443183,14443183,-1.2283,-1.491,81.4544,"Jan 5, 17",-0.01047057231570429
2017-01-06,81.391,81.5652,80.5018,81.1252,16518128,16518128,-0.045832,-0.056,80.886,"Jan 6, 17",-0.011028905313794008
2017-01-09,80.8685,80.8685,79.3377,79.7868,13762259,13762259,-1.3383,-1.65,79.7733,"Jan 9, 17",-0.027344907161900703
2017-01-10,79.906,80.0343,78.751,78.7693,13283083,13283083,-1.0175,-1.275,79.2264,"Jan 10, 17",-0.03974892082033498
2017-01-11,78.7418,79.7043,78.7052,79.576,11183689,11183689,0.806668,1.024,79.3967,"Jan 11, 17",-0.029914701834331196
2017-01-12,79.9977,80.0985,78.8977,79.1452,10407049,10407049,-0.430833,-0.541,79.2558,"Jan 12, 17",-0.03516644540588243
2017-01-13,79.081,79.4568,78.9893,79.1543,8415603,8415603,0.009166,0.012,79.1825,"Jan 13, 17",-0.03505551024687329
2017-01-17,79.3652,80.1077,79.0627,80.0802,13237348,13237348,0.925837,1.17,79.8134,"Jan 17, 17",-0.02376816258461845
2017-01-18,79.8052,80.126,78.8793,79.0902,11831695,11831695,-0.990004,-1.236,79.2316,"Jan 18, 17",-0.035836932630662746
2017-01-19,78.806,78.9252,77.541,77.6693,16382903,16382903,-1.4208,-1.796,77.8499,"Jan 19, 17",-0.05315866531593957
2017-01-20,78.3202,78.7968,77.9627,78.7327,18739659,18739659,1.0633,1.369,78.4098,"Jan 20, 17",-0.04019509959173428
2017-01-23,78.5402,78.7235,77.6877,77.8893,11433897,11433897,-0.843335,-1.071,77.992,"Jan 23, 17",-0.05047671641681865
2017-01-24,77.8985,78.3477,77.7564,77.9993,11858111,11858111,0.11,0.141,78.0569,"Jan 24, 17",-0.049135741967258194
2017-01-25,78.2285,78.7235,78.146,78.2285,9578522,9578522,0.229168,0.294,78.3395,"Jan 25, 17",-0.046341638841446854
2017-01-26,78.5493,78.6777,78.0268,78.4668,8779446,8779446,0.238332,0.305,78.3541,"Jan 26, 17",-0.0434366005566262
2017-01-27,78.1918,78.6043,77.9573,78.3843,10945102,10945102,-0.0825,-0.105,78.2357,"Jan 27, 17",-0.04444233139379668
2017-01-30,78.3018,78.3293,77.1606,77.7885,12789183,12789183,-0.595834,-0.76,77.62,"Jan 30, 17",-0.05170553663968869
2017-01-31,77.9535,77.981,76.2027,76.8993,19128106,19128106,-0.889168,-1.143,76.8363,"Jan 31, 17",-0.06254548646286295
2017-02-01,77.0002,77.1468,75.6618,76.0285,15111832,15111832,-0.870835,-1.132,76.0741,"Feb 1, 17",-0.07316112783265619
2017-02-02,76.276,76.5693,75.671,76.496,12200100,12200100,0.467502,0.615,76.2531,"Feb 2, 17",-0.0674619864220242
2017-02-03,76.7252,76.7435,75.9918,76.5785,12746286,12746286,0.082498,0.108,76.4493,"Feb 3, 17",-0.06645625558485373
2017-02-06,76.5877,76.6793,76.0193,76.3677,9938198,9938198,-0.210833,-0.275,76.2748,"Feb 6, 17",-0.06902605025728421
2017-02-07,76.9874,77.3482,76.266,76.562,11705199,11705199,0.194287,0.254,76.653,"Feb 7, 17",-0.06665740175228789
2017-02-08,76.5339,76.6553,75.7685,76.0579,14006281,14006281,-0.504084,-0.658,76.0891,"Feb 8, 17",-0.072802721934319
2017-02-09,76.3566,76.5899,76.2306,76.3939,9602988,9602988,0.336042,0.442,76.4099,"Feb 9, 17",-0.06870665452475251
2017-02-10,76.786,77.262,76.6646,77.0287,8739814,8739814,0.634749,0.831,77.0345,"Feb 10, 17",-0.06096801288310723
2017-02-13,77.262,77.6482,76.87,77.4767,9071638,9071638,0.448058,0.582,77.3513,"Feb 13, 17",-0.055506589670351957
2017-02-14,77.3927,77.5701,76.5993,77.3087,11370525,11370525,-0.168022,-0.217,77.0622,"Feb 14, 17",-0.05755462337513512
2017-02-15,77.1407,77.6447,76.9758,77.6261,11768513,11768513,0.317373,0.411,77.4046,"Feb 15, 17",-0.053685302554312565
2017-02-16,77.5887,77.8688,76.702,76.8233,10614956,10614956,-0.802769,-1.034,77.1177,"Feb 16, 17",-0.06347197790074101
2017-02-17,76.6273,76.7206,76.0205,76.3192,15645973,15645973,-0.504066,-0.656,76.2605,"Feb 17, 17",-0.0696172980827723
2017-02-21,76.6553,76.6833,75.8898,76.4406,16419612,16419612,0.121349,0.159,76.3192,"Feb 21, 17",-0.06813734991753001
2017-02-22,76.2166,76.2632,75.4885,75.5445,12917374,12917374,-0.896116,-1.172,75.7736,"Feb 22, 17",-0.07906141541072217
2017-02-23,76.0019,76.7486,75.6378,76.3379,13847038,13847038,0.793437,1.05,76.2297,"Feb 23, 17",-0.0693893324263469
2017-02-24,76.1699,76.3566,75.3858,75.6845,11338715,11338715,-0.653417,-0.856,75.7405,"Feb 24, 17",-0.07735472065673611
2017-02-27,75.7312,76.2726,75.4325,76.1139,13465948,13465948,0.429388,0.567,76.0584,"Feb 27, 17",-0.07212004403272462
2017-02-28,76.1045,76.5339,75.6565,75.9085,16834163,16834163,-0.205361,-0.27,75.9425,"Feb 28, 17",-0.0746240090503584
2017-03-01,76.2632,77.7848,76.2632,77.4954,17482122,17482122,1.5869,2.091,77.3511,"Mar 1, 17",-0.05527862401392656
2017-03-02,77.29,78.6435,77.2807,77.7568,14170309,14170309,0.261366,0.337,78.1269,"Mar 2, 17",-0.05209198109469839
2017-03-03,77.9995,78.0368,76.786,76.9727,12304096,12304096,-0.784101,-1.008,77.2787,"Mar 3, 17",-0.06165069078470161
2017-03-06,76.954,77.3834,76.8522,77.318,9617240,9617240,0.345379,0.449,77.2075,"Mar 6, 17",-0.057441250080763236
2017-03-07,77.5794,77.7474,76.6739,77.0287,12711508,12711508,-0.289372,-0.374,76.968,"Mar 7, 17",-0.06096801288310723
2017-03-08,76.87,76.898,75.6191,75.6378,16817743,16817743,-1.3908,-1.806,76.0354,"Mar 8, 17",-0.07792402526395863
2017-03-09,75.2738,76.2819,74.9657,76.2352,14721795,14721795,0.59741,0.79,75.7414,"Mar 9, 17",-0.07064131493516379
2017-03-10,76.954,76.982,75.7545,76.1792,11355151,11355151,-0.056009,-0.073,76.1678,"Mar 10, 17",-0.07132399283675835
2017-03-13,76.0765,76.4873,75.6565,76.0019,9571361,9571361,-0.177355,-0.233,75.975,"Mar 13, 17",-0.07348539983591339
2017-03-14,75.6098,75.8236,75.0871,75.6005,11335678,11335678,-0.401385,-0.528,75.5181,"Mar 14, 17",-0.07837873750912779
2017-03-15,75.9365,76.5993,75.6518,76.5433,11970300,11970300,0.942788,1.247,76.2024,"Mar 15, 17",-0.06688536740871312
2017-03-16,76.5713,76.73,76.2352,76.6086,9923804,9923804,0.065343,0.085,76.5065,"Mar 16, 17",-0.06608931621274684
2017-03-17,76.5713,76.786,76.3752,76.5433,18834129,18834129,-0.065343,-0.085,76.5707,"Mar 17, 17",-0.06688536740871312
2017-03-20,76.2819,76.5806,76.0205,76.5433,7700258,7700258,0,0,76.3064,"Mar 20, 17",-0.06688536740871312
2017-03-21,76.6926,76.87,76.1699,76.3846,13387665,13387665,-0.158687,-0.207,76.4523,"Mar 21, 17",-0.06882002781912439
2017-03-22,76.5059,76.6273,76.0112,76.3192,11168417,11168417,-0.065342,-0.086,76.2625,"Mar 22, 17",-0.0696172980827723
2017-03-23,76.1979,76.7486,76.0392,76.4126,8927991,8927991,0.093347,0.122,76.4344,"Mar 23, 17",-0.06847868886832728
2017-03-24,76.5713,76.5713,75.7489,75.8245,9128489,9128489,-0.588077,-0.77,76.0191,"Mar 24, 17",-0.07564802590275006
2017-03-27,75.4418,76.0112,75.4147,75.8432,8481162,8481162,0.018669,0.025,75.7747,"Mar 27, 17",-0.07542006024632485
2017-03-28,75.9085,76.5619,75.5725,76.3939,11028598,11028598,0.550738,0.726,76.2518,"Mar 28, 17",-0.06870665452475251
2017-03-29,76.2539,76.8077,76.1204,76.5619,8495457,8495457,0.168023,0.22,76.5833,"Mar 29, 17",-0.06665862081996934
2017-03-30,76.5713,78.2888,76.4826,78.1301,44704931,44704931,1.5682,2.048,77.7561,"Mar 30, 17",-0.04754120143996274
2017-03-31,77.7194,77.7661,76.4126,76.5526,21750398,21750398,-1.5775,-2.019,76.7642,"Mar 31, 17",-0.06677199411434123
2017-04-03,76.5619,76.8326,75.9365,76.6086,11438652,11438652,0.056008,0.073,76.4205,"Apr 3, 17",-0.06608931621274684
2017-04-04,76.6366,76.9353,75.9178,76.8886,9270872,9270872,0.280036,0.366,76.5241,"Apr 4, 17",-0.06267592670477473
2017-04-05,77.3367,77.9901,76.982,77.038,13809062,13809062,0.149353,0.194,77.5276,"Apr 5, 17",-0.06085463958873534
2017-04-06,77.2434,77.6727,76.9727,77.4861,9554910,9554910,0.448057,0.582,77.4532,"Apr 6, 17",-0.055391997308298614
2017-04-07,77.7007,77.8128,77.178,77.2527,8908620,8908620,-0.233362,-0.301,77.3788,"Apr 7, 17",-0.058237301276729506
2017-04-10,77.5887,77.9154,77.402,77.5981,8885298,8885298,0.345378,0.447,77.6814,"Apr 10, 17",-0.05402664150510967
2017-04-11,77.5514,77.6354,76.9353,77.3274,8576521,8576521,-0.270702,-0.349,77.2714,"Apr 11, 17",-0.05732665771870989
2017-04-12,77.346,77.8034,77.1967,77.4487,9516100,9516100,0.121348,0.157,77.4213,"Apr 12, 17",-0.05584792862114906
2017-04-13,77.2154,77.2238,76.1419,76.2539,8667873,8667873,-1.1948,-1.543,76.5955,"Apr 13, 17",-0.07041334927873856
2017-04-17,76.4032,76.5153,76.0159,76.1512,9577168,9577168,-0.102679,-0.135,76.1708,"Apr 17, 17",-0.07166533178755545
2017-04-18,75.9085,76.3752,75.6378,75.6565,8821414,8821414,-0.494731,-0.65,75.9225,"Apr 18, 17",-0.0776960596075334
2017-04-19,75.7685,76.0859,74.9564,75.1337,10764437,10764437,-0.522734,-0.691,75.3926,"Apr 19, 17",-0.08406934544598973
2017-04-20,75.5631,76.3006,75.3298,75.6191,11649051,11649051,0.485395,0.646,75.8329,"Apr 20, 17",-0.07815199092038384
2017-04-21,75.5445,75.6098,75.1151,75.3204,9816669,9816669,-0.298703,-0.395,75.3858,"Apr 21, 17",-0.08179334608478117
2017-04-24,75.8712,75.9832,75.4325,75.7125,8729701,8729701,0.392049,0.521,75.6965,"Apr 24, 17",-0.07701338170593884
2017-04-25,76.0112,76.478,75.8713,76.2912,10733813,10733813,0.578743,0.764,76.2635,"Apr 25, 17",-0.0699586370335694
2017-04-26,76.0952,76.8513,75.974,75.9832,9445925,9445925,-0.308041,-0.404,76.361,"Apr 26, 17",-0.07371336549233878
2017-04-27,75.6752,75.8898,75.5538,75.8525,12385262,12385262,-0.130684,-0.172,75.7307,"Apr 27, 17",-0.07530668695195278
2017-04-28,76.9727,77.0007,76.1325,76.2166,12072169,12072169,0.364047,0.48,76.4025,"Apr 28, 17",-0.07086806152390772
2017-05-01,76.0859,76.7393,76.0579,76.5993,8664074,8664074,0.382718,0.502,76.4856,"May 1, 17",-0.06620268950711873
2017-05-02,76.6739,77.094,76.4499,76.5899,9102893,9102893,-0.009335,-0.012,76.7304,"May 2, 17",-0.06631728186917207
2017-05-03,76.5153,77.542,76.4593,77.1967,10289047,10289047,0.606746,0.792,77.1242,"May 3, 17",-0.058919979178323895
2017-05-04,76.814,76.8793,75.9832,76.2072,16163852,16163852,-0.989463,-1.282,76.2895,"May 4, 17",-0.07098265388596106
2017-05-05,76.1979,76.7626,76.1792,76.5619,10213004,10213004,0.354714,0.465,76.477,"May 5, 17",-0.06665862081996934
2017-05-08,76.5433,77.4207,76.5433,77.374,8097077,8097077,0.812103,1.061,77.1466,"May 8, 17",-0.05675857217916885
2017-05-09,77.4394,77.4767,76.6926,76.8326,8647093,8647093,-0.541403,-0.7,76.917,"May 9, 17",-0.06335860460636912
